order_id,order_date,region,sales_channel,product_category,customer_segment,quantity,unit_price,discount_rate,revenue,cost,return_flag
ORD-100499,2026-03-23,Saint Petersburg,marketplace,Office,B2C,5,8893.45,0.112,39470.09,25346.33,1
ORD-100500,2026-03-23,Kazan,online,Electronics,B2B,1,13978.86,0.101,12564.78,9505.62,0
ORD-100501,2026-03-23,Saint Petersburg,offline,Accessories,B2C,2,1886.07,0.166,3144.27,1697.46,0
ORD-100502,2026-03-23,Moscow,offline,Electronics,B2C,1,15735.94,0.139,13546.98,10700.44,0
ORD-100503,2026-03-23,Moscow,partner,Home,B2C,3,7659.75,0.152,19482.9,14247.14,0
ORD-100504,2026-03-23,Kazan,marketplace,Software,SMB,1,9412.63,0.12,8281.22,3576.8,0
ORD-100505,2026-03-23,Novosibirsk,offline,Electronics,B2B,2,14617.68,0.143,25065.69,19880.04,0
ORD-100506,2026-03-24,Moscow,marketplace,Electronics,Enterprise,1,12296.77,0.102,11040.59,8361.8,0
ORD-100507,2026/04/31,Ekaterinburg,offline,Home,SMB,4,6240.5,0.132,21658.57,15476.44,0
ORD-100508,2026-03-24,Moscow,marketplace,Electronics,B2C,2,10958.59,0.09,19950.46,14903.68,0
ORD-100509,2026-03-24,Moscow,online,Home,B2C,2,6818.03,0.153,11549.56,8454.36,0
ORD-100510,2026-03-24,Kazan,partner,Home,B2C,1,9011.19,0.119,7935.86,5586.94,0
ORD-100511,2026-03-24,Ekaterinburg,online,Software,B2C,1,16084.96,0.142,13799.99,6112.28,0
ORD-100512,2026-03-24,Saint Petersburg,marketplace,Electronics,B2C,1,18355.15,0.213,14453.13,12481.5,0
ORD-100513,2026-03-25,Moscow,marketplace,Accessories,B2C,2,2755.13,0.117,4868.18,2479.62,0
ORD-100514,2026-03-25,Moscow,offline,Office,Enterprise,2,10521.08,0.158,17709.12,11994.03,0
ORD-100515,2026-03-25,Kazan,offline,Accessories,B2B,1,2178.64,0.151,1850.05,980.39,0
ORD-100516,2026-03-25,Saint Petersburg,online,Office,B2C,1,10825.37,0.039,10405.09,6170.46,0
ORD-100517,2026-03-25,Moscow,partner,Office,Enterprise,2,11311.36,0.112,20079.16,12894.95,0
ORD-100518,2026-03-25,Moscow,online,Home,B2C,2,6406.27,0.125,11215.23,7943.77,0
ORD-100519,2026-03-25,,online,Home,B2C,1,7252.2,0.023,7088.34,4496.36,0
ORD-100520,2026-03-25,Moscow,marketplace,Accessories,SMB,1,2672.88,0.114,2367.44,1202.8,0
ORD-100521,2026-03-26,Kazan,online,Home,B2C,1,6211.23,0.104,5562.73,3850.96,0
ORD-100522,2026-03-26,Ekaterinburg,marketplace,Home,B2C,1,5848.31,0.137,5046.77,3625.95,0
ORD-100523,2026-03-26,Saint Petersburg,marketplace,Software,B2C,3,12699.97,0.155,32205.15,14477.97,0
ORD-100524,2026-03-26,Moscow,marketplace,Office,SMB,3,11606.45,0.18,28556.2,19847.03,0
ORD-100525,2026-03-26,Ekaterinburg,online,Office,B2C,3,4691.72,0.095,12738.41,8022.84,0
ORD-100526,2026-03-26,Moscow,online,Accessories,B2B,1,3004.27,0.091,2729.66,1351.92,0
ORD-100527,2026-03-26,Moscow,marketplace,Accessories,SMB,1,2983.32,0.173,2466.85,1342.49,0
ORD-100528,2026-03-26,Moscow,marketplace,Home,B2C,1,7298.76,0.105,6529.58,4525.23,0
ORD-100529,2026-03-26,Moscow,online,Electronics,B2B,4,20033.7,0.109,71405.37,54491.66,0
ORD-100530,2026-03-26,Ekaterinburg,marketplace,Accessories,B2C,1,3288.03,0.15,2795.7,1479.61,0
ORD-100531,2026-03-27,Saint Petersburg,marketplace,Electronics,B2C,1,15008.01,0.098,13539.64,10205.45,0
ORD-100532,2026-03-27,Kazan,online,Office,B2C,4,6737.45,0.064,25228.68,15361.39,0
ORD-100533,2026-03-27,Saint Petersburg,marketplace,Office,B2B,2,9829.23,0.11,17499.78,11205.32,0
ORD-100534,2026-03-27,Saint Petersburg,offline,Accessories,B2C,1,3314.43,0.095,3000.06,1491.49,0
ORD-100535,2026-03-27,Ekaterinburg,online,Accessories,B2C,1,2411.47,0.126,2107.18,1085.16,0
ORD-100536,2026-03-27,Rostov-on-Don,online,Electronics,B2C,1,16262.68,0.119,14319.37,11058.62,0
ORD-100537,2026-03-27,Saint Petersburg,offline,Home,B2B,1,7366.64,0.173,6095.47,4567.32,1
ORD-100538,2026-03-28,Novosibirsk,offline,Software,B2B,1,11813.89,0.026,11507.29,4489.28,0
ORD-100539,2026-03-28,Moscow,offline,Accessories,B2B,3,2591.74,0.096,7028.0,3498.85,0
ORD-100540,2026-03-28,Moscow,online,Office,B2C,1,8272.95,0.067,7721.35,4715.58,0
ORD-100541,2026-03-28,Kazan,marketplace,Office,SMB,2,8283.51,0.086,15143.19,9443.2,0
ORD-100542,2026-03-28,Kazan,offline,Accessories,B2B,2,1651.98,0.055,3121.27,1486.78,0
ORD-100543,2026-03-28,Rostov-on-Don,marketplace,Office,B2C,2,10196.05,0.101,18339.71,11623.5,0
ORD-100544,2026-03-28,Kazan,marketplace,Home,B2C,2,7024.13,0.122,12340.9,8709.92,0
ORD-100545,2026-03-29,Moscow,online,Software,B2C,3,15975.51,0.12,42170.5,18212.08,0
ORD-100546,2026-03-29,Kazan,offline,Home,Enterprise,1,8148.29,0.119,7180.2,5051.94,0
ORD-100547,2026-03-29,Kazan,online,Home,SMB,1,4722.92,0.163,3954.69,2928.21,0
ORD-100548,2026-03-29,Novosibirsk,online,Accessories,SMB,2,1628.29,0.07,3029.4,1465.46,0
ORD-100549,2026-03-30,Kazan,online,Accessories,B2C,3,2021.19,0.17,5031.48,2728.61,0
ORD-100550,2026-03-30,Novosibirsk,online,Software,B2B,2,15734.64,0.115,27851.03,11958.33,0
ORD-100551,2026-03-30,Moscow,offline,Home,B2C,2,7074.03,0.123,12412.61,8771.8,0
ORD-100552,2026-03-30,Saint Petersburg,offline,Home,B2B,1,6687.88,0.149,5692.65,4146.49,0
ORD-100553,2026-03-30,Kazan,online,Electronics,B2C,1,11034.61,0.109,9829.52,7503.53,0
ORD-100554,2026-03-31,Saint Petersburg,marketplace,Office,B2C,2,9384.37,0.094,17011.47,10698.18,0
ORD-100555,2026-03-31,Rostov-on-Don,online,Home,B2B,1,6358.21,0.139,5476.46,3942.09,0
ORD-100556,2026-03-31,Moscow,partner,Electronics,B2B,5,14488.46,0.118,63895.81,49260.76,1
ORD-100557,2026-03-31,Moscow,online,Accessories,SMB,3,2614.68,0.119,6913.02,3529.82,0
ORD-100558,2026-03-31,Novosibirsk,marketplace,Software,B2C,2,13807.89,0.149,23493.02,10494.0,0
ORD-100559,2026-03-31,Moscow,offline,Office,B2C,2,9381.23,0.088,17109.63,10694.6,0
ORD-100560,2026-03-31,Kazan,marketplace,Electronics,B2C,2,14922.19,0.22,23282.38,20294.18,0
ORD-100561,2026-04-01,Moscow,marketplace,Home,B2B,4,9514.7,0.202,29282.39,23596.46,0
ORD-100562,2026-04-01,Moscow,marketplace,Electronics,B2B,2,12812.54,0.206,19371.76,17425.05,0
ORD-100563,2026-04-01,Saint Petersburg,online,Home,B2C,1,6346.9,0.129,5626.56,3935.08,0
ORD-100564,2026-04-02,Rostov-on-Don,marketplace,Software,B2C,2,11766.34,0.227,17052.48,8942.42,0
ORD-100565,2026-04-02,Kazan,offline,Software,B2C,1,15290.24,0.237,11195.77,5810.29,0
ORD-100566,2026-04-02,Moscow,offline,Electronics,SMB,4,14369.44,0.208,42875.46,39084.88,0
ORD-100567,2026-04-02,Moscow,partner,Software,Enterprise,1,7075.14,0.116,5885.63,2688.55,0
ORD-100568,2026-04-02,Ekaterinburg,marketplace,Software,SMB,1,10017.19,0.23,7825.36,3806.53,0
ORD-100569,2026-04-03,Moscow,partner,Electronics,B2B,2,13047.88,0.115,21957.01,17745.12,1
ORD-100570,2026-04-03,Novosibirsk,online,Electronics,SMB,2,14916.51,0.129,25060.09,20286.45,0
ORD-100571,2026-04-03,Moscow,offline,Electronics,Enterprise,4,17944.31,0.141,61047.32,48808.52,0
ORD-100572,2026-04-03,Moscow,partner,Electronics,B2C,2,13799.28,0.076,25760.62,18767.02,0
ORD-100573,2026-04-04,Saint Petersburg,partner,Accessories,B2B,2,2057.1,0.102,3450.45,1851.39,0
ORD-100574,2026-04-04,Novosibirsk,marketplace,Office,B2C,2,9981.42,0.178,16386.4,11378.82,0
ORD-100575,2026-04-04,Saint Petersburg,marketplace,Electronics,SMB,1,17204.97,0.235,13313.32,11699.38,0
ORD-100576,2026-04-04,Moscow,offline,Accessories,B2C,2,2945.63,0.119,5010.47,2651.07,0
ORD-100577,2026-04-04,Saint Petersburg,marketplace,Electronics,SMB,4,18150.65,0.211,54089.43,49369.77,0
ORD-100578,2026-04-04,Ekaterinburg,offline,Electronics,B2C,2,14866.14,0.042,28047.46,20217.95,0
ORD-100579,2026-04-05,Moscow,online,Electronics,SMB,4,16844.3,0.169,55944.68,45816.5,0
ORD-100580,2026-04-05,Ekaterinburg,partner,Home,B2C,1,9573.42,0.089,8109.27,5935.52,0
ORD-100581,2026-04-05,Saint Petersburg,offline,Electronics,SMB,2,13987.91,0.151,23494.49,19023.56,0
ORD-100582,2026-04-05,Kazan,online,Office,SMB,1,7312.05,0.096,6267.95,4167.87,0
ORD-100583,2026-04-05,Saint Petersburg,online,Electronics,B2C,2,13942.23,0.128,22796.73,18961.43,0
ORD-100584,2026-04-05,Moscow,online,Software,B2B,2,9505.27,0.127,16869.16,7224.01,0
ORD-100585,2026-04-05,Moscow,marketplace,Home,B2C,4,7907.5,0.141,25420.93,19610.6,0
ORD-100586,2026-04-05,Novosibirsk,online,Electronics,B2C,1,16253.75,0.163,13345.37,11052.55,0
ORD-100587,2026-04-05,Moscow,marketplace,Office,B2B,3,9016.18,0.162,21616.98,15417.67,0
ORD-100588,2026-04-05,Rostov-on-Don,offline,Accessories,B2C,3,1682.58,0.151,4326.21,2271.48,0
ORD-100589,2026-04-06,Moscow,offline,Electronics,B2C,3,19277.0,0.009,55456.37,39325.08,0
ORD-100590,2026-04-06,Kazan,online,Office,B2C,1,9866.5,0.117,8501.68,5623.9,0
ORD-100591,2026-04-06,Ekaterinburg,online,Electronics,SMB,2,17760.06,0.155,28822.57,24153.68,0
ORD-100592,2026-04-06,Rostov-on-Don,marketplace,Accessories,B2B,2,1837.93,0.126,3083.48,1654.14,0
ORD-100593,2026-04-06,Ekaterinburg,marketplace,Office,B2C,3,8652.39,0.216,20394.53,14795.59,0
ORD-100594,2026-04-06,Rostov-on-Don,online,Home,B2C,5,5303.6,0.095,23549.17,16441.16,0
ORD-100595,2026-04-07,Ekaterinburg,marketplace,Software,B2C,1,9829.46,0.196,8025.5,3735.19,0
ORD-100596,2026-04-07,Moscow,marketplace,Home,SMB,4,6734.33,0.187,20735.74,16701.14,0
ORD-100597,2026-04-07,Kazan,marketplace,Accessories,B2C,4,2964.73,0.109,9952.58,5336.51,0
ORD-100598,2026-04-07,Ekaterinburg,offline,Office,B2C,4,8615.05,0.1,29072.69,19642.31,0
ORD-100599,2026-04-07,Kazan,marketplace,Electronics,B2C,2,13686.68,0.254,19496.75,18613.88,0
ORD-100600,2026-04-07,Moscow,online,Office,B2C,1,8028.7,0.116,6729.0,4576.36,0
ORD-100601,2026-04-07,Moscow,marketplace,Home,B2C,1,8565.68,0.201,6446.62,5310.72,0
ORD-100602,2026-04-08,Moscow,offline,Electronics,B2C,2,11426.3,0.108,20237.79,15539.77,0
ORD-100603,2026-04-08,Novosibirsk,marketplace,Home,B2B,2,9086.69,0.172,14168.79,11267.5,0
ORD-100604,2026-04-08,Saint Petersburg,offline,Software,B2B,3,10468.67,0.156,25177.19,11934.28,0
ORD-100605,2026-04-08,Rostov-on-Don,online,Accessories,B2B,2,2724.62,0.07,4921.47,2452.16,1
ORD-100606,2026-04-08,Saint Petersburg,offline,Office,B2C,3,8792.7,0.137,21375.26,15035.52,0
ORD-100607,2026-04-08,Saint Petersburg,offline,Accessories,SMB,2,2122.55,0.174,3456.46,1910.3,0
ORD-100608,2026-04-08,Saint Petersburg,online,Software,SMB,2,12494.06,0.108,22302.97,9495.49,0
ORD-100609,2026-04-08,Ekaterinburg,online,Home,Enterprise,2,5318.41,0.154,8738.62,6594.83,0
ORD-100610,2026-04-09,Saint Petersburg,offline,Home,B2B,2,7476.95,1.25,13035.37,9271.42,0
ORD-100611,2026-04-09,Moscow,offline,Electronics,SMB,3,16188.29,0.091,42844.05,33024.11,0
ORD-100612,2026-04-09,Saint Petersburg,online,Accessories,SMB,1,2686.73,0.092,2470.5,1209.03,0
ORD-100613,2026-04-09,Rostov-on-Don,partner,Accessories,B2B,2,1628.94,0.145,2804.48,1466.05,0
ORD-100614,2026-04-09,Rostov-on-Don,online,Software,B2B,5,13357.44,0.171,51664.04,25379.14,0
ORD-100615,2026-04-09,Kazan,marketplace,Accessories,B2C,2,2567.01,0.191,4178.39,2310.31,0
ORD-100616,2026-04-09,Moscow,marketplace,Office,B2C,1,8931.73,0.186,7396.44,5091.09,0
ORD-100617,2026-04-10,Rostov-on-Don,marketplace,Software,Enterprise,2,9823.27,0.213,14695.85,7465.69,0
ORD-100618,2026-04-10,Saint Petersburg,marketplace,Electronics,SMB,1,19379.84,0.138,15586.95,13178.29,0
ORD-100619,2026-04-10,Kazan,partner,Home,B2C,3,4538.66,0.137,11722.99,8441.91,0
ORD-100620,2026-04-10,Kazan,offline,Office,B2C,2,8188.77,0.099,14630.69,9335.2,0
ORD-100621,2026-04-10,Kazan,partner,Office,B2B,1,5934.99,0.175,4807.85,3382.94,0
ORD-100622,2026-04-10,Rostov-on-Don,online,Home,B2C,2,6122.77,0.13,10655.76,7592.23,0
ORD-100623,2026-04-10,Kazan,offline,Accessories,B2B,1,2491.61,0.141,2084.77,1121.22,0
ORD-100624,2026-04-11,Kazan,online,Home,B2C,3,4802.0,0.097,12967.53,8931.72,0
ORD-100625,2026-04-11,Moscow,marketplace,Home,B2C,1,6677.95,0.207,5205.96,4140.33,0
ORD-100626,2026-04-11,Ekaterinburg,offline,Software,B2C,2,11803.65,0.126,20259.69,8970.77,0
ORD-100627,2026-04-11,Moscow,marketplace,Electronics,B2C,2,12760.92,0.214,19073.41,17354.85,0
ORD-100628,2026-04-11,Moscow,offline,Home,B2C,1,7362.07,0.112,6262.26,4564.48,0
ORD-100629,2026-04-12,Kazan,partner,Software,B2C,4,13228.01,0.122,44325.29,20106.58,0
ORD-100630,2026-04-12,Saint Petersburg,marketplace,Accessories,SMB,3,2248.53,0.163,5602.03,3035.52,0
ORD-100631,2026-04-12,Ekaterinburg,marketplace,Office,B2C,1,10976.13,0.197,8346.11,6256.39,1
ORD-100632,2026-04-13,Ekaterinburg,marketplace,Software,Enterprise,3,11715.64,0.183,28391.04,13355.83,0
ORD-100633,2026-04-13,Rostov-on-Don,marketplace,Office,B2B,1,5574.59,0.211,4198.37,3177.52,0
ORD-100634,2026-04-13,Ekaterinburg,online,Software,B2C,1,12359.66,0.111,10544.32,4696.67,0
ORD-100635,2026-04-14,Saint Petersburg,partner,Office,B2B,1,8548.07,0.151,7250.43,4872.4,0
ORD-100636,2026-04-14,Rostov-on-Don,marketplace,Accessories,B2C,1,2191.96,0.169,1840.7,986.38,0
ORD-100637,2026-04-14,Rostov-on-Don,marketplace,Accessories,B2C,2,2985.85,0.156,5112.04,2687.26,0
ORD-100638,2026-04-14,Novosibirsk,marketplace,Office,SMB,2,13744.91,0.203,21495.26,15669.2,0
ORD-100639,2026-04-14,Ekaterinburg,offline,Home,B2B,5,8312.33,0.177,34782.38,25768.22,0
ORD-100640,2026-04-14,Ekaterinburg,offline,Office,B2C,1,8668.73,0.167,7165.03,4941.18,0
ORD-100641,2026-04-15,Novosibirsk,offline,Office,B2C,1,15161.45,0.171,11954.67,8642.03,0
ORD-100642,2026-04-15,Ekaterinburg,offline,Accessories,Enterprise,3,2580.08,0.148,6330.84,3483.11,0
ORD-100643,2026-04-15,Saint Petersburg,online,Accessories,B2B,2,3345.68,0.12,5758.69,3011.11,0
ORD-100644,2026-04-15,Moscow,marketplace,Home,B2C,1,8459.81,0.142,7177.94,5245.08,1
ORD-100645,2026-04-15,Rostov-on-Don,marketplace,Accessories,B2C,3,2583.6,0.188,6187.27,3487.86,0
ORD-100646,2026-04-15,Moscow,online,Electronics,SMB,3,14806.94,0.162,36923.0,30206.16,0
ORD-100647,2026-04-15,Rostov-on-Don,online,Home,B2C,1,7929.6,0.162,6629.89,4916.35,0
ORD-100648,2026-04-15,Moscow,online,Home,B2B,1,7454.59,0.095,6500.4,4621.85,0
ORD-100649,2026-04-15,Moscow,online,Software,Enterprise,2,10532.67,0.132,18149.2,8004.83,0
ORD-100650,2026-04-15,Moscow,online,Office,B2C,2,9571.46,0.175,15675.85,10911.46,0
ORD-100651,2026-04-16,Moscow,marketplace,Accessories,B2C,1,2225.34,0.2,1754.67,1001.4,0
ORD-100652,2026-04-16,Kazan,offline,Software,B2B,1,12998.01,0.156,10344.8,4939.24,0
ORD-100653,2026-04-16,Saint Petersburg,online,Software,Enterprise,1,11025.94,0.171,8710.93,4189.86,0
ORD-100654,2026-04-16,Saint Petersburg,online,Software,B2C,2,12286.53,0.158,20197.69,9337.76,0
ORD-100655,2026-04-16,Saint Petersburg,offline,Home,B2C,3,7731.6,0.133,18906.75,14380.78,0
ORD-100656,2026-04-16,Saint Petersburg,online,Home,SMB,1,6637.59,0.143,5512.16,4115.31,0
ORD-100657,2026-04-16,Moscow,online,Accessories,B2C,1,2275.03,0.175,1803.1,1023.76,1
ORD-100658,2026-04-16,Moscow,online,Office,B2C,1,9578.23,0.122,8045.57,5459.59,0
ORD-100659,2026-04-16,Rostov-on-Don,partner,Accessories,B2B,2,2558.96,0.191,4172.53,2303.06,0
ORD-100660,2026-04-16,Saint Petersburg,online,Office,B2C,4,9524.87,0.193,31172.52,21716.7,0
ORD-100661,2026-04-16,Rostov-on-Don,offline,Software,B2C,5,11734.83,0.103,50970.27,22296.18,0
ORD-100662,2026-04-17,Moscow,offline,Office,B2C,3,10367.74,0.143,25487.41,17728.84,0
ORD-100663,2026-04-17,Saint Petersburg,online,Electronics,SMB,3,15989.08,0.141,40001.27,32617.72,0
ORD-100664,2026-04-17,Saint Petersburg,marketplace,Software,B2C,2,9133.34,0.105,16527.62,6941.34,0
ORD-100665,2026-04-17,Saint Petersburg,online,Electronics,Enterprise,2,17398.61,0.082,29930.37,23662.11,0
ORD-100666,2026-04-17,Moscow,partner,Accessories,B2B,4,2829.11,0.175,9208.32,5092.4,0
ORD-100667,2026-04-17,Kazan,online,Electronics,SMB,1,18111.94,0.147,14533.94,12316.12,0
ORD-100668,2026-04-17,Kazan,partner,Software,B2C,3,12309.69,0.187,29764.7,14033.05,0
ORD-100669,2026-04-17,Saint Petersburg,offline,Electronics,B2B,1,14916.68,0.092,13250.67,10143.34,0
ORD-100670,2026-04-18,Rostov-on-Don,marketplace,Accessories,Enterprise,1,2887.45,0.136,2521.14,1299.35,0
ORD-100671,2026-04-18,Moscow,online,Software,B2B,2,13852.24,0.116,24167.34,10527.7,0
ORD-100672,2026-04-18,Kazan,online,Software,B2C,2,10898.09,0.124,17869.15,8282.55,0
ORD-100673,2026-04-18,Rostov-on-Don,offline,Home,B2C,1,6319.47,0.122,5457.86,3918.07,0
ORD-100674,2026-04-18,Saint Petersburg,online,Software,B2C,3,12791.45,0.177,-3500,14582.25,0
ORD-100675,2026-04-18,Moscow,online,Accessories,B2C,1,3130.71,0.121,2629.76,1408.82,0
ORD-100676,2026-04-18,Ekaterinburg,marketplace,Software,B2C,1,13822.16,0.175,10869.03,5252.42,0
ORD-100677,2026-04-18,Moscow,online,Office,B2C,1,8513.08,0.144,6974.11,4852.46,0
ORD-100678,2026-04-18,Saint Petersburg,online,Office,B2C,1,12299.73,0.152,10618.78,7010.85,0
ORD-100679,2026-04-19,Moscow,partner,Office,Enterprise,2,10829.79,0.191,16988.94,12345.96,0
ORD-100680,2026-04-19,Rostov-on-Don,online,Accessories,B2B,1,1796.82,0.194,1358.17,808.57,1
ORD-100681,2026-04-19,Kazan,online,Accessories,Enterprise,1,3053.95,0.157,2497.41,1374.28,0
ORD-100682,2026-04-19,Kazan,online,Electronics,B2C,2,21903.68,0.12,37123.79,29789.0,0
ORD-100683,2026-04-19,Saint Petersburg,online,Software,B2C,1,16355.26,0.139,13214.32,6215.0,0
ORD-100684,2026-04-19,Rostov-on-Don,marketplace,Office,B2C,4,11264.62,0.197,35559.35,25683.33,1
ORD-100685,2026-04-19,Saint Petersburg,marketplace,Electronics,Enterprise,1,20686.87,0.148,17045.96,14067.07,0
ORD-100686,2026-04-19,Kazan,marketplace,Office,SMB,2,10156.28,0.224,15835.53,11578.16,0
ORD-100687,2026-04-19,Kazan,offline,Home,B2C,1,6749.39,0.25,4925.15,4184.62,0
ORD-100688,2026-04-19,Saint Petersburg,offline,Software,B2B,1,13273.59,0.172,11205.16,5043.96,0
ORD-100689,2026-04-20,Kazan,marketplace,Accessories,B2B,2,2422.06,0.167,3963.2,2179.85,0
ORD-100690,2026-04-20,Moscow,online,Electronics,SMB,1,17190.8,0.177,13686.86,11689.74,0
ORD-100691,2026-04-20,Moscow,offline,Home,Enterprise,2,7082.68,0.125,11636.67,8782.52,0
ORD-100692,2026-04-20,Novosibirsk,marketplace,Office,B2B,1,8469.66,0.109,7414.93,4827.71,0
ORD-100693,2026-04-20,Kazan,online,Electronics,B2C,1,17133.94,0.14,13906.84,11651.08,0
ORD-100694,2026-04-20,Rostov-on-Don,offline,Electronics,SMB,2,12428.69,0.14,21339.52,16903.02,0
ORD-100695,2026-04-20,Moscow,marketplace,Office,Enterprise,2,8887.72,0.236,13360.16,10132.0,0
ORD-100696,2026-04-20,Ekaterinburg,online,Home,SMB,1,7434.25,0.133,6128.29,4609.23,0
ORD-100697,2026-04-20,Moscow,marketplace,Electronics,SMB,1,16748.94,0.096,14234.09,11389.28,0
ORD-100698,2026-04-20,Moscow,online,Office,B2C,1,8081.3,0.092,7342.91,4606.34,0
ORD-100699,2026-04-21,Saint Petersburg,online,Electronics,SMB,4,18526.25,0.138,60308.77,50391.4,0
ORD-100700,2026-04-21,Moscow,offline,Accessories,B2C,2,2813.54,0.152,4517.57,2532.19,0
ORD-100701,2026-04-21,Kazan,partner,Software,B2C,1,8613.12,0.148,7063.86,3272.99,0
ORD-100702,2026-04-21,Rostov-on-Don,online,Office,B2C,1,9773.52,0.178,7552.85,5570.91,0
ORD-100703,2026-04-21,Moscow,online,Electronics,SMB,2,15223.58,0.146,24950.95,20704.07,0
ORD-100704,2026-04-22,Moscow,partner,Accessories,B2C,2,2276.76,0.226,3299.3,2049.08,0
ORD-100705,2026-04-22,Ekaterinburg,online,Office,Enterprise,2,10949.46,0.176,17843.31,12482.38,0
ORD-100706,2026-04-22,Saint Petersburg,offline,Electronics,B2C,4,17043.28,0.148,59117.6,46357.72,0
ORD-100707,2026-04-22,Rostov-on-Don,online,Accessories,SMB,3,2373.19,0.212,5353.75,3203.81,0
ORD-100708,2026-04-22,Saint Petersburg,offline,Accessories,B2B,1,2137.82,0.153,1808.85,962.02,0
ORD-100709,2026-04-22,Saint Petersburg,offline,Home,B2C,1,7447.81,0.155,6237.67,4617.64,0
ORD-100710,2026-04-22,Ekaterinburg,online,Home,B2B,1,8864.53,0.181,7270.94,5496.01,0
ORD-100711,2026-04-22,Saint Petersburg,online,Accessories,B2C,3,1436.15,0.121,3530.87,1938.8,0
ORD-100712,2026-04-23,Novosibirsk,offline,Office,B2C,1,7897.73,0.091,7244.76,4501.71,0
ORD-100713,2026-04-23,Moscow,online,Office,SMB,2,7331.45,0.153,12152.82,8357.85,0
ORD-100714,2026-04-23,Moscow,online,Office,B2C,2,7651.79,0.192,11820.08,8723.04,1
ORD-100715,2026-04-23,Moscow,online,Accessories,SMB,2,2560.09,0.094,4471.97,2304.08,0
ORD-100716,2026-04-23,Saint Petersburg,online,Software,B2C,1,11653.83,0.166,9645.52,4428.46,0
ORD-100717,2026-04-23,Moscow,offline,Electronics,B2C,2,12939.39,0.173,20726.99,17597.57,1
ORD-100718,2026-04-24,Saint Petersburg,online,Software,B2B,3,14619.69,0.185,34848.74,16666.45,0
ORD-100719,2026-04-24,Kazan,online,Home,B2C,2,8272.57,0.092,15101.14,10257.99,0
ORD-100720,2026-04-24,Moscow,partner,Home,B2C,1,6975.28,0.132,6087.59,4324.67,0
ORD-100721,2026-04-24,Moscow,marketplace,Home,B2C,1,7517.63,0.119,6635.85,4660.93,0
ORD-100722,2026-04-24,Moscow,offline,Office,B2B,2,9591.05,0.125,15640.33,10933.8,0
ORD-100723,2026-04-24,Kazan,online,Software,Enterprise,3,7025.43,0.169,17123.97,8008.99,0
ORD-100724,2026-04-25,Saint Petersburg,online,Office,B2C,2,8931.99,0.191,14526.39,10182.47,1
ORD-100725,2026-04-25,Saint Petersburg,marketplace,Electronics,B2B,1,13635.85,0.141,11090.02,9272.38,0
ORD-100726,2026-04-25,Saint Petersburg,offline,Accessories,B2C,2,2758.01,0.155,4389.76,2482.21,0
ORD-100727,2026-04-25,Ekaterinburg,online,Accessories,SMB,5,2410.11,0.151,10309.73,5422.75,0
ORD-100728,2026-04-25,Novosibirsk,partner,Accessories,B2C,1,2392.44,0.135,2099.15,1076.6,0
ORD-100729,2026-04-25,Moscow,marketplace,Electronics,Enterprise,2,19352.89,0.121,32427.64,26319.93,0
ORD-100730,2026-04-26,Moscow,marketplace,Accessories,SMB,3,2460.02,0.077,6398.3,3321.03,0
ORD-100731,2026-04-26,Saint Petersburg,marketplace,Home,B2C,2,6807.95,0.169,11010.63,8441.86,0
ORD-100732,2026-04-26,Novosibirsk,online,Home,B2C,1,6351.51,0.204,4718.96,3937.94,0
ORD-100733,2026-04-26,Moscow,partner,Accessories,B2B,1,2019.01,0.188,1658.26,908.55,0
ORD-100734,2026-04-27,Saint Petersburg,partner,Software,B2C,5,11967.34,0.167,50022.27,22737.95,0
ORD-100735,2026-04-27,Rostov-on-Don,partner,Electronics,B2B,4,16308.77,0.109,54209.84,44359.85,0
ORD-100736,2026-04-27,Rostov-on-Don,offline,Accessories,B2C,3,2312.62,0.07,6477.83,3122.04,0
ORD-100737,2026-04-27,Kazan,online,Accessories,B2B,3,2462.09,0.106,6156.15,3323.82,0
ORD-100738,2026-04-27,Kazan,marketplace,Accessories,B2C,1,2229.67,0.139,1812.49,1003.35,0
ORD-100739,2026-04-27,Novosibirsk,marketplace,Software,SMB,2,12501.63,0.15,21169.27,9501.24,0
ORD-100740,2026-04-27,Novosibirsk,marketplace,Accessories,B2C,1,2881.88,0.282,1967.1,1296.85,0
ORD-100741,2026-04-27,Ekaterinburg,offline,Software,Enterprise,5,13072.3,0.209,49952.81,24837.37,0
ORD-100742,2026-04-28,Saint Petersburg,partner,Electronics,B2C,3,10057.04,0.186,24340.38,20516.36,0
ORD-100743,2026-04-28,Moscow,marketplace,Accessories,SMB,1,2262.48,0.204,1837.12,1018.12,0
ORD-100744,2026-04-28,Saint Petersburg,offline,Accessories,B2C,1,2453.78,0.205,1878.35,1104.2,0
ORD-100745,2026-04-28,Moscow,online,Office,B2C,2,8455.4,0.092,15264.57,9639.16,0
ORD-100746,2026-04-28,Moscow,online,Home,B2C,1,10574.44,0.076,9910.69,6556.15,0
ORD-100747,2026-04-28,Ekaterinburg,online,Accessories,B2C,2,2353.92,0.188,3888.62,2118.53,0
ORD-100748,2026-04-29,Kazan,partner,Home,SMB,2,6364.08,0.195,9638.5,7891.46,1
ORD-100749,2026-04-29,Novosibirsk,marketplace,Electronics,SMB,4,14789.08,0.271,41142.35,40226.3,0
ORD-100750,2026-04-29,Moscow,partner,Software,SMB,1,13906.79,0.103,12493.2,5284.58,0
