order_id,order_date,customer_id,product_id,region_id,channel,delivery_type,quantity,unit_price,discount_pct,delivery_fee,promised_days,actual_delivery_days,order_status,payment_method,campaign,review_score
O0021568,2024-07-28,C05426,P0099,R08,web,express,4,5555.64,0.1043,299.0,1,0,delivered,sbp,loyalty,4.0
O0021569,2025-07-26,C05511,P0077,R06,app,standard,1,2089.21,0.0686,99.0,4,3,delivered,sbp,promo_code,4.0
O0021570,2024-05-28,C03097,P0002,R11,web,pickup,2,17381.57,0.0517,0.0,0,0,delivered,sbp,promo_code,5.0
O0021571,2025-10-15,C01879,P0107,R03,marketplace,pickup,3,1576.65,0.0276,0.0,0,0,delivered,card,none,4.0
O0021572,2024-06-23,C00369,P0052,R04,web,express,2,2735.64,0.0896,199.0,1,3,delivered,sbp,loyalty,4.0
O0021573,2024-08-10,C01953,P0078,R03,app,express,1,1089.95,0.2196,249.0,1,3,delivered,card,seasonal,4.0
O0021574,2025-05-26,C02764,P0097,R04,app,standard,2,1950.69,0.1284,0.0,4,3,delivered,card,welcome,4.0
O0021575,2024-09-27,C01651,P0120,R01,app,standard,1,8614.74,0.0811,0.0,3,3,delivered,card,promo_code,5.0
O0021576,2024-09-09,C00280,P0075,R10,app,standard,2,2374.61,0.2709,0.0,5,5,delivered,card,seasonal,4.0
O0021577,2024-02-27,C00841,P0030,R06,app,standard,2,1600.19,0.0476,0.0,4,4,delivered,sbp,none,5.0
O0021578,2025-09-18,C04381,P0109,R02,app,standard,4,10274.2,0.0268,99.0,3,3,delivered,cash_on_delivery,none,4.0
O0021579,2024-12-10,C01905,P0015,R06,web,standard,1,17592.34,0.2196,149.0,4,5,delivered,card,seasonal,4.0
O0021580,2024-11-05,C05891,P0114,R09,web,pickup,2,14951.56,0.0994,0.0,0,0,delivered,card,welcome,4.0
O0021581,2024-07-24,C01320,P0050,R05,app,standard,1,2802.89,0.024,0.0,3,5,delivered,card,none,4.0
O0021582,2025-02-20,C01049,P0091,R10,app,standard,1,398.17,0.0203,0.0,4,5,delivered,sbp,none,3.0
O0021583,2025-02-24,C02694,P0069,R09,app,standard,1,325.95,0.0295,0.0,4,6,delivered,sbp,none,4.0
O0021584,2024-01-03,C04395,P0092,R11,web,pickup,2,2273.37,0.1224,0.0,0,0,delivered,card,seasonal,5.0
O0021585,2024-03-17,C06023,P0044,R07,app,express,3,3224.02,0.0344,199.0,1,1,delivered,card,none,5.0
O0021586,2025-04-08,C05192,P0112,R01,app,pickup,1,11179.72,0.08,0.0,0,0,delivered,card,promo_code,4.0
O0021587,2024-08-22,C04371,P0023,R03,web,pickup,3,2130.18,0.0672,0.0,0,0,delivered,card,promo_code,4.0
O0021588,2025-12-23,C02458,P0050,R06,app,standard,2,2754.96,0.196,149.0,3,4,returned,card,seasonal,2.0
O0021589,2024-07-26,C06928,P0078,R01,app,pickup,2,1051.96,0.1246,0.0,0,0,delivered,sbp,promo_code,5.0
O0021590,2024-05-10,C01785,P0085,R03,app,standard,5,1471.18,0.0407,99.0,4,5,delivered,sbp,none,4.0
O0021591,2024-02-11,C01445,P0098,R07,web,express,3,416.57,0.0225,199.0,1,2,delivered,card,none,4.0
O0021592,2025-06-07,C04217,P0003,R09,app,standard,1,20709.94,0.041,99.0,4,7,delivered,card,none,4.0
O0021593,2024-08-27,C05578,P0063,R03,app,express,2,937.04,0.1676,249.0,2,2,delivered,cash_on_delivery,seasonal,4.0
O0021594,2024-08-15,C06817,P0067,R01,web,standard,1,540.89,0.016,99.0,3,4,delivered,card,none,3.0
O0021595,2024-04-06,C02678,P0037,R01,app,express,5,580.27,0.2172,249.0,2,2,delivered,card,promo_code,4.0
O0021596,2024-02-18,C02714,P0086,R08,web,express,2,3589.88,0.0406,249.0,2,2,delivered,card,none,5.0
O0021597,2024-07-12,C05736,P0111,R03,app,standard,2,6903.89,0.0265,99.0,4,4,delivered,card,none,5.0
O0021598,2024-11-07,C06344,P0063,R01,marketplace,standard,1,972.69,0.015,0.0,4,4,delivered,card,none,4.0
O0021599,2025-05-18,C04054,P0039,R01,app,standard,1,713.42,0.0924,99.0,5,5,delivered,sbp,loyalty,3.0
O0021600,2024-03-29,C00080,P0078,R06,web,pickup,3,1096.33,0.2225,0.0,0,0,delivered,sbp,seasonal,5.0
O0021601,2024-10-19,C03556,P0063,R03,app,standard,2,867.66,0.005,99.0,3,4,returned,card,none,3.0
O0021602,2025-12-28,C02749,P0086,R02,app,express,1,3915.87,0.0485,249.0,1,2,delivered,sbp,none,4.0
O0021603,2025-06-03,C03312,P0117,R06,app,pickup,4,4102.39,0.2519,0.0,0,0,delivered,card,seasonal,4.0
O0021604,2025-12-31,C01175,P0076,R01,web,pickup,2,5795.37,0.2037,0.0,0,0,delivered,card,promo_code,5.0
O0021605,2024-03-12,C04734,P0112,R03,app,standard,3,11442.46,0.0374,0.0,5,5,delivered,card,none,5.0
O0021606,2024-11-11,C06969,P0055,R02,web,standard,4,1196.86,0.1462,0.0,5,6,delivered,card,promo_code,4.0
O0021607,2024-07-12,C04607,P0098,R03,web,standard,4,453.47,0.0276,99.0,5,4,returned,card,none,2.0
O0021608,2025-12-01,C01880,P0039,R05,app,standard,2,756.57,0.0325,0.0,5,5,delivered,card,none,4.0
O0021609,2025-11-12,C03004,P0114,R06,web,standard,3,15454.84,0.1572,0.0,5,5,delivered,card,seasonal,5.0
O0021610,2025-03-04,C04407,P0046,R07,app,standard,2,788.23,0.1425,0.0,4,7,delivered,sbp,welcome,4.0
O0021611,2024-09-08,C05290,P0096,R02,app,standard,1,1313.69,0.035,99.0,5,5,delivered,sbp,none,5.0
O0021612,2025-02-11,C06127,P0064,R02,app,standard,1,704.05,0.1286,149.0,4,4,delivered,card,welcome,4.0
O0021613,2025-10-22,C03167,P0098,R01,app,standard,3,396.19,0.0397,99.0,4,3,delivered,sbp,none,4.0
O0021614,2025-03-08,C06526,P0086,R12,web,standard,4,4174.46,0.2692,149.0,3,5,delivered,sbp,seasonal,5.0
O0021615,2025-08-08,C06416,P0098,R03,web,pickup,1,417.66,0.0159,0.0,0,0,delivered,card,none,5.0
O0021616,2025-06-08,C05162,P0007,R02,app,pickup,4,27745.63,0.192,0.0,0,0,delivered,card,seasonal,4.0
O0021617,2024-03-26,C06191,P0004,R10,web,standard,3,9134.05,0.1275,0.0,5,8,delivered,card,welcome,4.0
O0021618,2025-08-03,C04076,P0003,R06,app,pickup,2,21853.13,0.0299,0.0,0,0,delivered,card,none,5.0
O0021619,2024-06-25,C00002,P0101,R01,app,standard,1,8099.86,0.0156,149.0,3,3,delivered,card,none,5.0
O0021620,2025-10-22,C03463,P0098,R05,app,standard,2,376.5,0.0107,99.0,4,4,delivered,card,none,4.0
O0021621,2024-09-10,C03446,P0098,R01,web,standard,1,386.5,0.0634,149.0,5,4,cancelled,cash_on_delivery,promo_code,
O0021622,2025-02-28,C00498,P0012,R10,web,pickup,4,6102.75,0.102,0.0,0,0,delivered,cash_on_delivery,welcome,5.0
O0021623,2024-08-23,C02197,P0114,R01,app,standard,1,14429.65,0.0449,99.0,5,5,returned,cash_on_delivery,none,5.0
O0021624,2024-01-09,C02737,P0098,R01,web,pickup,1,413.14,0.022,0.0,0,0,cancelled,sbp,none,
O0021625,2025-08-20,C04630,P0098,R01,app,express,2,384.82,0.1305,199.0,1,1,delivered,card,welcome,4.0
O0021626,2025-06-30,C03592,P0078,R12,app,standard,2,1183.54,0.1045,0.0,3,4,delivered,card,welcome,5.0
O0021627,2025-11-22,C00183,P0098,R09,app,express,2,435.08,0.0446,249.0,1,1,delivered,sbp,none,5.0
O0021628,2025-03-07,C06845,P0002,R06,app,standard,4,18014.61,0.1286,0.0,4,3,delivered,sbp,promo_code,4.0
O0021629,2024-06-08,C02307,P0086,R11,app,standard,4,4087.61,0.0074,149.0,5,4,returned,card,none,3.0
O0021630,2024-05-25,C02876,P0063,R01,marketplace,express,2,942.43,0.0278,199.0,2,2,delivered,card,none,4.0
O0021631,2024-11-03,C04231,P0012,R02,web,express,3,7441.0,0.1232,299.0,2,3,delivered,card,welcome,4.0
O0021632,2024-09-25,C06733,P0114,R09,app,standard,2,14239.64,0.1488,149.0,5,6,cancelled,card,promo_code,
O0021633,2024-11-13,C02497,P0114,R07,marketplace,standard,2,15135.07,0.0513,0.0,5,8,delivered,sbp,promo_code,3.0
O0021634,2024-07-08,C02666,P0098,R01,app,express,1,393.87,0.219,299.0,2,2,delivered,card,seasonal,5.0
O0021635,2025-12-26,C03818,P0097,R12,app,standard,4,2144.5,0.0412,0.0,5,4,delivered,sbp,none,4.0
O0021636,2024-03-17,C01447,P0020,R01,web,standard,1,12255.94,0.0083,0.0,5,5,delivered,sbp,none,5.0
O0021637,2025-07-19,C00854,P0101,R03,marketplace,express,1,7894.47,0.0413,299.0,2,1,delivered,cash_on_delivery,none,5.0
O0021638,2025-03-03,C03592,P0049,R12,web,standard,2,2124.82,0.2359,0.0,5,7,delivered,cash_on_delivery,seasonal,3.0
O0021639,2025-02-20,C06694,P0035,R04,marketplace,standard,1,945.02,0.0449,0.0,3,6,delivered,sbp,none,4.0
O0021640,2025-04-08,C03361,P0114,R06,web,pickup,1,14719.75,0.1309,0.0,0,0,delivered,card,seasonal,5.0
O0021641,2025-11-11,C02683,P0030,R08,marketplace,pickup,1,1597.86,0.1169,0.0,0,0,delivered,sbp,promo_code,5.0
O0021642,2025-05-29,C00614,P0104,R11,app,standard,1,1014.28,0.2277,0.0,3,5,delivered,card,seasonal,3.0
O0021643,2024-08-12,C03934,P0078,R06,marketplace,standard,2,1101.39,0.0293,0.0,4,4,delivered,card,none,5.0
O0021644,2024-08-11,C03492,P0025,R02,app,standard,2,5939.28,0.1869,149.0,5,6,delivered,card,promo_code,4.0
O0021645,2025-09-23,C02850,P0098,R01,marketplace,standard,2,394.86,0.0393,0.0,4,4,returned,card,none,4.0
O0021646,2024-12-20,C05254,P0085,R07,web,standard,2,1510.42,0.0831,0.0,5,8,delivered,card,loyalty,3.0
O0021647,2025-06-22,C01519,P0063,R05,app,standard,2,989.0,0.1787,0.0,3,4,delivered,card,promo_code,5.0
O0021648,2024-10-25,C05723,P0078,R06,web,standard,2,1217.59,0.0329,0.0,4,4,delivered,sbp,none,3.0
O0021649,2025-07-19,C05541,P0066,R09,marketplace,pickup,3,495.23,0.2584,0.0,0,0,returned,card,seasonal,3.0
O0021650,2024-11-22,C00600,P0107,R05,app,express,2,1621.49,0.1283,249.0,1,2,delivered,sbp,welcome,4.0
O0021651,2024-12-28,C06790,P0090,R06,app,standard,2,509.86,0.1059,0.0,3,6,delivered,card,promo_code,3.0
O0021652,2025-11-24,C01474,P0069,R02,web,standard,3,316.85,0.0233,0.0,4,4,delivered,card,none,5.0
O0021653,2024-12-29,C03536,P0098,R06,web,express,3,370.35,0.0165,249.0,1,2,delivered,sbp,none,4.0
O0021654,2024-07-08,C02507,P0040,R04,web,express,1,3582.27,0.0427,199.0,2,2,delivered,cash_on_delivery,none,5.0
O0021655,2025-01-30,C04184,P0023,R05,web,pickup,3,2271.81,0.2365,0.0,0,0,delivered,card,seasonal,5.0
O0021656,2024-01-09,C03771,P0059,R08,app,express,3,1015.1,0.0211,249.0,2,2,returned,cash_on_delivery,none,4.0
O0021657,2024-08-18,C06922,P0105,R01,app,pickup,2,1364.83,0.2371,0.0,0,0,delivered,cash_on_delivery,seasonal,4.0
O0021658,2025-04-01,C06448,P0098,R11,marketplace,standard,3,431.4,0.1625,149.0,4,4,delivered,card,promo_code,5.0
O0021659,2024-03-05,C01835,P0083,R06,app,standard,1,2446.96,0.0129,99.0,5,6,delivered,sbp,none,3.0
O0021660,2024-12-08,C02451,P0030,R01,web,express,4,1632.47,0.071,199.0,2,1,delivered,card,promo_code,5.0
O0021661,2025-03-28,C06185,P0103,R02,app,express,2,2038.35,0.0483,249.0,1,1,delivered,sbp,none,5.0
O0021662,2024-07-09,C04392,P0040,R05,app,express,2,3726.43,0.0118,249.0,2,5,delivered,card,none,4.0
O0021663,2024-07-02,C05480,P0100,R02,app,standard,2,4553.29,0.0868,99.0,3,3,delivered,sbp,promo_code,5.0
O0021664,2025-05-24,C04014,P0003,R02,app,express,2,20818.53,0.1235,199.0,1,1,delivered,card,loyalty,5.0
O0021665,2025-12-18,C06638,P0024,R03,marketplace,pickup,2,1645.42,0.1222,0.0,0,0,delivered,sbp,promo_code,5.0
O0021666,2024-09-08,C03664,P0012,R11,app,pickup,2,6855.82,0.0353,0.0,0,0,delivered,card,none,5.0
O0021667,2024-06-24,C03660,P0111,R08,web,standard,1,6610.23,0.0362,0.0,4,5,delivered,card,none,3.0
O0021668,2025-12-23,C01154,P0098,R08,app,standard,2,392.38,0.0743,99.0,4,5,delivered,card,loyalty,4.0
O0021669,2025-09-28,C01862,P0101,R04,app,standard,1,8139.57,0.0229,99.0,4,4,delivered,card,none,5.0
O0021670,2025-11-28,C06664,P0008,R05,web,express,2,6079.07,0.0274,249.0,2,1,delivered,card,none,5.0
O0021671,2024-02-12,C04425,P0068,R12,web,pickup,5,6704.82,0.0412,0.0,0,0,returned,card,none,3.0
O0021672,2025-11-27,C03329,P0111,R06,app,pickup,2,6931.46,0.0103,0.0,0,0,delivered,card,none,5.0
O0021673,2025-09-30,C05598,P0077,R01,app,standard,2,2082.9,0.1806,0.0,5,5,delivered,cash_on_delivery,seasonal,4.0
O0021674,2024-09-03,C06341,P0068,R02,app,pickup,3,6147.32,0.0296,0.0,0,0,delivered,cash_on_delivery,none,5.0
O0021675,2025-04-17,C03946,P0116,R01,marketplace,standard,2,9603.54,0.0251,0.0,4,4,delivered,cash_on_delivery,none,4.0
O0021676,2024-05-26,C05645,P0075,R01,app,standard,1,2362.05,0.0047,99.0,4,3,delivered,card,none,4.0
O0021677,2024-11-18,C01561,P0045,R05,web,pickup,1,3217.13,0.0019,0.0,0,0,cancelled,card,none,
O0021678,2025-03-31,C01426,P0007,R10,marketplace,standard,2,24085.67,0.1961,0.0,3,2,delivered,sbp,promo_code,5.0
O0021679,2024-04-06,C00191,P0026,R04,app,standard,2,922.6,0.0254,99.0,4,3,delivered,card,none,5.0
O0021680,2025-12-14,C01356,P0107,R08,marketplace,standard,2,1700.82,0.0327,0.0,4,5,delivered,sbp,none,3.0
O0021681,2025-11-24,C05489,P0011,R01,app,standard,3,19767.32,0.2007,0.0,5,5,delivered,card,promo_code,4.0
O0021682,2025-10-20,C04269,P0101,R02,app,pickup,2,8002.72,0.1915,0.0,0,0,delivered,card,seasonal,5.0
O0021683,2024-04-20,C05541,P0072,R09,web,express,1,3400.66,0.0044,249.0,2,1,delivered,sbp,none,5.0
O0021684,2025-05-24,C03502,P0001,R01,web,express,2,21290.86,0.0413,299.0,1,1,delivered,card,none,4.0
O0021685,2025-11-03,C02507,P0078,R04,marketplace,standard,3,1034.03,0.0012,0.0,5,5,delivered,card,none,4.0
O0021686,2024-04-28,C00827,P0037,R03,web,standard,3,530.07,0.0086,149.0,3,3,delivered,cash_on_delivery,none,5.0
O0021687,2025-05-06,C02714,P0067,R08,app,pickup,3,499.35,0.0073,0.0,0,0,delivered,sbp,none,5.0
O0021688,2024-06-21,C06129,P0114,R01,app,express,2,13389.15,0.0486,199.0,1,1,delivered,card,none,5.0
O0021689,2025-06-10,C02800,P0098,R03,marketplace,standard,2,414.48,0.1243,149.0,5,7,delivered,card,welcome,4.0
O0021690,2025-05-06,C03943,P0109,R12,app,express,1,10343.21,0.0854,249.0,1,1,delivered,card,loyalty,5.0
O0021691,2025-10-23,C06364,P0074,R01,app,standard,2,1007.57,0.0145,99.0,4,4,delivered,card,none,4.0
O0021692,2024-12-24,C04493,P0083,R09,marketplace,standard,2,2369.75,0.0428,99.0,4,5,delivered,sbp,none,4.0
O0021693,2025-08-04,C04166,P0047,R05,web,standard,2,5194.1,0.0759,149.0,4,5,delivered,sbp,loyalty,3.0
O0021694,2024-06-11,C06532,P0045,R03,marketplace,standard,4,2805.41,0.0668,99.0,5,5,returned,sbp,promo_code,3.0
O0021695,2025-05-02,C02228,P0003,R02,app,pickup,1,20591.2,0.1843,0.0,0,0,delivered,card,promo_code,5.0
O0021696,2025-10-26,C06822,P0110,R04,web,standard,2,3834.0,0.0967,0.0,3,3,delivered,card,promo_code,4.0
O0021697,2025-07-07,C06058,P0097,R02,app,standard,3,1988.71,0.0303,0.0,5,6,delivered,sbp,none,4.0
O0021698,2025-10-27,C03916,P0078,R01,app,standard,2,1110.2,0.0937,0.0,4,4,delivered,card,loyalty,5.0
O0021699,2025-04-22,C02733,P0005,R10,app,express,2,15276.48,0.0372,299.0,2,2,delivered,card,none,5.0
O0021700,2025-02-16,C00845,P0024,R01,marketplace,express,2,1571.48,0.0244,199.0,1,1,delivered,card,none,5.0
O0021701,2025-11-17,C02714,P0076,R08,web,standard,2,4935.74,0.046,0.0,3,2,delivered,card,none,5.0
O0021702,2024-09-20,C02621,P0115,R06,web,standard,2,8482.2,0.0966,0.0,5,5,delivered,card,welcome,4.0
O0021703,2025-07-26,C01849,P0106,R01,marketplace,standard,6,1905.35,0.0373,0.0,5,8,delivered,sbp,none,3.0
O0021704,2025-06-13,C03393,P0041,R04,marketplace,pickup,1,3096.85,0.2533,0.0,0,0,cancelled,card,seasonal,
O0021705,2025-09-13,C06832,P0013,R02,web,express,2,3590.61,0.0889,199.0,1,1,delivered,sbp,promo_code,4.0
O0021706,2024-12-30,C02602,P0056,R12,app,express,2,1867.68,0.0492,249.0,2,2,delivered,card,none,5.0
O0021707,2024-12-28,C02191,P0096,R05,web,express,1,1419.45,0.018,199.0,1,1,cancelled,card,none,
O0021708,2024-02-02,C01949,P0003,R06,web,standard,4,21353.13,0.0122,99.0,3,4,cancelled,card,none,
O0021709,2025-11-26,C00263,P0049,R12,marketplace,express,2,2369.02,0.1886,249.0,1,1,delivered,card,seasonal,5.0
O0021710,2024-11-02,C01009,P0055,R02,marketplace,express,2,1259.06,0.0351,299.0,2,2,delivered,sbp,none,4.0
O0021711,2025-02-17,C01518,P0111,R03,marketplace,pickup,2,7429.36,0.0038,0.0,0,0,delivered,card,none,5.0
O0021712,2024-06-16,C05988,P0036,R08,app,standard,5,3603.66,0.1503,0.0,5,5,delivered,card,promo_code,4.0
O0021713,2025-04-11,C05382,P0050,R07,app,standard,2,2799.81,0.1758,0.0,4,5,delivered,card,seasonal,4.0
O0021714,2024-10-05,C05119,P0024,R06,app,standard,2,1473.34,0.0351,0.0,3,4,delivered,card,none,4.0
O0021715,2025-03-17,C01139,P0098,R03,web,express,2,383.61,0.1891,199.0,1,1,cancelled,card,seasonal,
O0021716,2025-07-16,C06842,P0078,R03,web,standard,3,1122.84,0.0198,99.0,5,5,delivered,card,none,5.0
O0021717,2025-04-06,C06697,P0053,R10,marketplace,standard,3,1460.87,0.1129,0.0,3,3,cancelled,sbp,welcome,
O0021718,2024-01-29,C04573,P0055,R09,app,standard,3,1363.24,0.0249,0.0,3,4,delivered,sbp,none,4.0
O0021719,2025-09-07,C06633,P0001,R11,web,pickup,2,19566.41,0.0796,0.0,0,0,cancelled,card,promo_code,
O0021720,2025-02-25,C05482,P0098,R03,app,express,2,424.44,0.1269,299.0,1,1,delivered,card,promo_code,4.0
O0021721,2024-07-18,C00871,P0086,R02,marketplace,standard,1,3965.91,0.0346,149.0,4,4,delivered,cash_on_delivery,none,5.0
O0021722,2024-09-20,C03990,P0003,R09,web,standard,2,23022.27,0.0427,149.0,4,4,delivered,card,loyalty,3.0
O0021723,2025-09-11,C02102,P0003,R07,app,standard,3,20009.51,0.2061,0.0,4,6,delivered,sbp,seasonal,3.0
O0021724,2025-11-28,C02240,P0098,R11,marketplace,standard,1,426.91,0.0417,0.0,3,3,delivered,card,none,5.0
O0021725,2025-09-13,C05121,P0098,R01,marketplace,pickup,2,394.59,0.0268,0.0,0,0,delivered,card,none,4.0
O0021726,2025-11-01,C04371,P0007,R03,marketplace,standard,2,24337.32,0.153,0.0,4,3,delivered,sbp,promo_code,5.0
O0021727,2024-12-26,C03898,P0098,R04,app,express,2,443.44,0.1064,249.0,1,3,delivered,card,promo_code,3.0
O0021728,2024-11-17,C06949,P0098,R01,app,express,2,419.63,0.201,249.0,2,1,delivered,card,seasonal,3.0
O0021729,2025-09-17,C01814,P0078,R01,app,express,1,1142.2,0.0825,249.0,1,1,delivered,card,loyalty,4.0
O0021730,2024-11-05,C06123,P0007,R10,app,standard,2,24036.24,0.0279,0.0,5,6,delivered,card,none,3.0
O0021731,2025-06-23,C04820,P0022,R05,app,standard,1,4581.34,0.1025,0.0,4,4,delivered,sbp,loyalty,4.0
O0021732,2025-04-08,C00241,P0077,R05,app,standard,2,2104.87,0.2087,149.0,5,5,delivered,card,seasonal,5.0
O0021733,2024-05-10,C03292,P0078,R02,web,standard,5,1116.45,0.042,99.0,5,5,delivered,card,none,5.0
O0021734,2024-09-09,C01042,P0055,R01,app,express,3,1178.65,0.1227,299.0,1,1,delivered,card,welcome,4.0
O0021735,2024-06-28,C00848,P0090,R05,marketplace,standard,2,592.77,0.0212,149.0,3,4,delivered,card,none,4.0
O0021736,2024-04-18,C04848,P0050,R11,marketplace,express,1,2736.72,0.0,249.0,1,1,delivered,card,none,5.0
O0021737,2024-11-19,C06225,P0001,R05,app,standard,2,21621.33,0.2393,0.0,3,3,delivered,sbp,seasonal,4.0
O0021738,2024-06-17,C04748,P0098,R02,web,standard,3,405.61,0.145,0.0,4,4,delivered,card,promo_code,5.0
O0021739,2024-03-05,C02367,P0094,R09,web,standard,2,5886.26,0.1255,0.0,3,5,returned,card,loyalty,2.0
O0021740,2024-06-24,C00355,P0005,R09,web,standard,2,14071.17,0.1126,149.0,4,4,delivered,card,loyalty,4.0
O0021741,2025-04-13,C03267,P0086,R10,marketplace,standard,1,4207.7,0.1391,149.0,4,4,delivered,card,promo_code,5.0
O0021742,2025-09-09,C01281,P0062,R08,app,standard,4,742.98,0.0463,0.0,3,4,delivered,card,none,4.0
O0021743,2024-12-12,C05780,P0078,R04,app,standard,4,1169.27,0.03,99.0,4,7,delivered,card,none,4.0
O0021744,2025-04-05,C02443,P0023,R01,app,express,3,2489.19,0.0564,249.0,2,5,cancelled,card,loyalty,
O0021745,2025-05-09,C06314,P0098,R04,app,standard,2,390.6,0.059,149.0,4,3,delivered,sbp,loyalty,5.0
O0021746,2025-05-09,C00867,P0056,R04,app,standard,1,1827.63,0.0489,0.0,5,6,delivered,card,none,3.0
O0021747,2025-12-25,C00463,P0108,R02,app,standard,2,3043.73,0.0932,99.0,5,6,delivered,card,loyalty,4.0
O0021748,2025-04-05,C00039,P0065,R04,web,standard,1,446.26,0.0008,149.0,5,5,delivered,card,none,4.0
O0021749,2025-02-12,C06842,P0098,R03,app,standard,2,377.68,0.045,99.0,3,3,delivered,card,none,4.0
O0021750,2025-10-19,C03305,P0078,R02,app,pickup,4,1024.95,0.1217,0.0,0,0,delivered,sbp,seasonal,4.0
O0021751,2025-04-14,C05086,P0098,R02,web,standard,2,394.36,0.0372,99.0,4,3,delivered,card,none,5.0
O0021752,2024-12-10,C00739,P0060,R10,web,standard,2,7875.23,0.0322,149.0,5,5,delivered,sbp,none,4.0
O0021753,2025-07-22,C00756,P0086,R01,marketplace,express,1,3752.43,0.049,249.0,1,0,delivered,card,loyalty,5.0
O0021754,2024-07-07,C01878,P0117,R03,web,standard,1,4456.18,0.0214,0.0,4,3,returned,card,none,3.0
O0021755,2025-05-27,C00786,P0031,R03,app,express,3,618.51,0.1811,299.0,2,2,delivered,card,seasonal,4.0
O0021756,2025-08-10,C00350,P0067,R05,app,pickup,2,550.37,0.1989,0.0,0,0,delivered,card,seasonal,5.0
O0021757,2025-04-29,C00475,P0111,R08,app,express,2,7393.61,0.0495,199.0,2,2,delivered,card,none,4.0
O0021758,2024-06-08,C02958,P0078,R01,app,standard,2,1084.68,0.0086,149.0,3,2,delivered,card,none,4.0
O0021759,2025-01-14,C02977,P0098,R05,app,pickup,2,380.79,0.2242,0.0,0,0,delivered,card,seasonal,4.0
O0021760,2025-09-10,C03466,P0078,R05,marketplace,standard,1,1080.36,0.1637,0.0,3,2,delivered,cash_on_delivery,promo_code,5.0
O0021761,2024-11-10,C04322,P0098,R01,app,standard,2,387.02,0.1951,149.0,5,5,delivered,cash_on_delivery,seasonal,5.0
O0021762,2025-11-24,C01919,P0004,R10,marketplace,express,3,9297.7,0.026,199.0,1,1,delivered,card,none,4.0
O0021763,2024-02-14,C03704,P0078,R06,web,standard,3,972.77,0.0972,0.0,5,5,delivered,cash_on_delivery,welcome,4.0
O0021764,2025-05-21,C06906,P0046,R01,app,standard,3,678.61,0.1169,99.0,4,4,delivered,card,loyalty,4.0
O0021765,2024-07-14,C04512,P0084,R02,app,express,2,1326.34,0.1687,249.0,1,1,delivered,sbp,seasonal,5.0
O0021766,2025-05-07,C05725,P0059,R01,app,express,3,989.26,0.005,299.0,2,2,delivered,cash_on_delivery,none,4.0
O0021767,2025-12-05,C06169,P0086,R05,web,standard,1,3948.9,0.1221,0.0,5,5,delivered,card,welcome,5.0
O0021768,2025-03-09,C01474,P0008,R02,app,standard,2,6935.86,0.0259,0.0,4,5,delivered,sbp,none,4.0
O0021769,2024-11-29,C01415,P0063,R06,web,pickup,1,996.8,0.0124,0.0,0,0,delivered,card,none,5.0
O0021770,2025-10-14,C01400,P0064,R11,app,pickup,3,668.53,0.0808,0.0,0,0,delivered,card,loyalty,5.0
O0021771,2024-12-12,C02780,P0049,R03,app,standard,3,2087.09,0.1416,0.0,4,3,delivered,card,seasonal,5.0
O0021772,2025-02-28,C06529,P0078,R06,app,pickup,1,1021.15,0.0919,0.0,0,0,delivered,sbp,promo_code,5.0
O0021773,2024-09-08,C06064,P0109,R09,marketplace,standard,3,10661.86,0.2627,0.0,5,5,delivered,sbp,seasonal,5.0
O0021774,2025-02-15,C02975,P0061,R03,marketplace,standard,3,4796.54,0.0172,99.0,3,3,delivered,card,none,4.0
O0021775,2025-07-01,C03265,P0098,R07,marketplace,express,2,400.59,0.1113,199.0,1,4,delivered,sbp,welcome,4.0
O0021776,2025-01-09,C06077,P0096,R05,app,standard,1,1297.56,0.1249,99.0,4,6,delivered,card,promo_code,4.0
O0021777,2024-06-27,C03871,P0098,R12,web,standard,1,389.54,0.2022,99.0,5,5,delivered,sbp,promo_code,5.0
O0021778,2024-01-19,C02602,P0042,R12,app,express,1,2061.69,0.1352,249.0,1,3,delivered,card,promo_code,3.0
O0021779,2024-07-02,C00426,P0011,R03,app,standard,3,19133.24,0.0479,0.0,4,4,delivered,card,none,5.0
O0021780,2025-10-08,C03067,P0101,R01,app,standard,1,9040.29,0.165,0.0,4,4,delivered,card,seasonal,4.0
O0021781,2025-12-10,C01268,P0086,R02,app,standard,1,3871.83,0.0159,0.0,4,3,delivered,card,none,5.0
O0021782,2025-02-26,C00407,P0098,R02,web,standard,3,414.95,0.134,0.0,5,5,delivered,card,welcome,5.0
O0021783,2025-09-24,C00469,P0070,R10,app,express,2,2374.24,0.0183,249.0,1,0,delivered,cash_on_delivery,none,5.0
O0021784,2024-02-13,C04130,P0077,R05,app,express,3,2219.41,0.1385,199.0,2,2,delivered,cash_on_delivery,welcome,5.0
O0021785,2025-10-11,C02956,P0098,R01,web,standard,1,393.52,0.1256,0.0,4,4,delivered,card,welcome,5.0
O0021786,2024-08-24,C05845,P0008,R01,web,standard,3,6649.1,0.0484,0.0,4,4,cancelled,card,none,
O0021787,2024-05-29,C04367,P0101,R09,app,express,2,8585.18,0.0374,199.0,1,2,delivered,card,none,4.0
O0021788,2024-08-17,C00486,P0118,R10,app,standard,1,1110.2,0.0117,99.0,4,4,cancelled,sbp,none,
O0021789,2024-12-30,C03378,P0110,R08,marketplace,pickup,1,3733.51,0.0799,0.0,0,0,delivered,sbp,loyalty,5.0
